public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median
20000229,Communication Services,133,0.32025,-0.029692,0,-0.045,0.195,-11.886,2.21%,7.91,7.645,-6.968,-6.481,-7.445,-7.445,5.039,4.935,0.394,0.143,0.033,-0.063,-0.022,0.365,-0.187,-0.1,0.069,-0.062,-0.07,-0.203,0.031,-0.056,-0.065,0.481,0.463,0.481,0.534,0.011,0.368,-0.072,0.088,0.029,0.199,-0.007,0.046,0.159,0.241,0.842,0.592,0.107,0.098,0.605,1.712,1.125,0.625,0.402,0.558,-0.51,-0.663,34.215,0.819,1.807,1.691,0.433,17.715,4.903,6.052,0.958,0.434,1.501,0.095,0,0,0
20000229,Consumer Discretionary,1170,0.01632,-0.040909,0,0.154,0.678,9.569,1.85%,6.807,4.781,7.386,7.234,7.522,7.761,0.475,1.349,0.38,0.38,0.075,0.075,0.077,0.311,0.023,0.056,0.091,0.101,0.155,0.037,0.123,0.106,0.081,0.267,0.712,0.269,0.398,0.339,0.288,0.347,0.277,0.12,0.075,0.057,0.147,0.488,0.576,1.522,0.342,0.105,0.086,0.33,2.183,1.097,0.537,0.262,0.451,2.035,2.608,82.802,0.16,1.744,1.008,1.378,4.745,10.279,8.899,3.01,1.986,5.486,0.05,0,0,0
20000229,Consumer Staples,266,0.034758,-0.100052,0.076,0.219,0.61,12.88,2.41%,7.82,6.131,10.5,10.5,10.299,10.5,0.552,1.589,0.375,0.477,0.102,0.093,0.099,0.349,0.023,0.056,0.086,0.118,0.175,0.035,0.14,0.123,0.094,0.383,0.591,0.383,0.509,0.441,0.333,0.38,0.323,0.133,0.046,0.06,0.164,0.565,0.464,1.945,0.557,0.096,0.077,0.41,1.726,1.367,0.602,0.331,0.543,2.386,3.324,60.986,0.104,1.594,0.84,1.456,5.376,10.164,10.946,3.931,2.303,8.562,0.044,0,0,0
20000229,Energy,221,0.050411,-0.05139,0,0.092,0.662,11.385,2.24%,8.212,5.481,7.422,7.102,9.465,9.576,1.89,1.497,0.335,0.164,0.024,0.035,0.055,0.39,0.019,0.058,0.229,0.041,0.051,0.028,0.112,0.046,0.036,0.385,0.584,0.388,0.438,0.057,0.532,-0.066,0.543,0.139,0.061,0.168,0.04,0.754,0.296,2.478,0.564,0.09,0.081,0.541,0.778,1.148,0.562,0.326,0.488,1.361,1.191,59.588,0.228,1.303,1.054,0.387,14.351,4.433,5.075,0.849,0.455,5.872,0.081,0,0,0
20000229,Financials,1160,-0.019276,-0.095169,0.206,0.607,0.76,13.68,3.11%,10.905,-0.402,10.992,10.908,10.602,10.881,1.319,1.189,0.342,0.044,0.112,0.112,0,0.504,0.112,0.256,0.289,0.137,0.222,0.168,0.027,0.099,0.112,0.335,0.659,0.334,0.669,0,0.302,0.898,0.241,-0.003,0.056,0.149,0.423,0.412,0.651,4.514,0.496,0.096,0.074,0.075,54.572,8.701,0.897,0.142,0.896,2.034,2.447,309.266,0.623,1.532,1.452,0.087,11.056,0.057,0.148,0.972,0.559,3.564,-0.012,0,0,0.17
20000229,Health Care,760,0.395068,0.004508,0,-0.01,0.342,-5.296,1.33%,3.867,-2.8,-2.99,-2.973,-2.111,-2.111,3.665,4.333,0.349,0.23,-0.053,-0.053,0,0.33,-0.038,-0.01,0.021,-0.042,-0.041,-0.045,0.014,-0.028,-0.043,0.076,0.877,0.082,0.179,0.075,0.263,0.486,-0.067,-0.036,0.65,0.006,0.264,0.035,0.704,0,0.077,0.116,0.083,0.18,2.413,0.529,0.382,0.123,0.255,0.037,0.177,95.477,1.011,2.719,2.16,0.741,3.83,9.016,5.458,1.219,0.978,2.13,0.048,0.074,0,0
20000229,Industrials,950,0.066067,-0.021577,0,0.287,0.7,12.205,2.03%,6.727,5.361,9.411,9.483,9.375,9.625,0.559,1.439,0.378,0.314,0.101,0.1,0.09,0.288,0.031,0.067,0.107,0.112,0.17,0.048,0.133,0.118,0.096,0.271,0.71,0.274,0.39,0.218,0.449,0.398,0.293,0.125,0.069,0.071,0.16,0.501,0.531,1.495,0.353,0.097,0.077,0.332,2.166,1.173,0.547,0.248,0.435,2.734,3.714,82.017,0.158,1.795,1.278,1.183,5.481,10.582,6.117,2.594,1.728,5.335,0.047,0,0,0
20000229,Information Technology,1406,0.314466,0.198667,0,0.234,0.202,8.147,0.82%,6.092,4.353,-2.969,-3.248,-2.04,-2.18,5.354,6.324,0.35,0.384,-0.021,-0.028,0,0.454,-0.023,-0.013,0.03,-0.018,-0.008,-0.027,0.038,-0.009,0.011,0.01,0.98,0.01,0.044,0.058,0.285,0.574,0.039,0.035,0.972,0.027,0.419,0.133,0.894,0,0.009,0.157,0.09,0.033,3.136,0.424,0.308,0.035,0.145,-1.548,-1.213,81.494,1.271,2.767,2.358,0.917,4.774,6.988,4.981,1.311,1.174,2.086,0.063,0.117,0,0
20000229,Materials,281,0.001062,-0.08476,0.17,0.202,0.739,10.082,2.36%,7.196,5.408,9.153,8.883,8.789,9.014,0.531,1.253,0.365,0.232,0.093,0.091,0.084,0.26,0.032,0.077,0.131,0.091,0.123,0.052,0.119,0.099,0.08,0.412,0.571,0.409,0.492,0.387,0.411,0.332,0.338,0.109,0.026,0.083,0.11,0.567,0.343,2.494,0.609,0.091,0.074,0.422,1.491,1.527,0.611,0.324,0.525,2.019,2.72,79.451,0.08,1.74,1.054,0.95,5.366,9.255,6.974,2.613,1.432,5.95,0.046,0,0,0
20000229,Utilities,150,-0.045001,-0.056783,0.608,1.35,0.902,14.703,5.15%,7.891,6.111,12.5,12.577,12.5,12.541,0.966,1.107,0.358,0.11,0.112,0.111,0.085,0.26,0.076,0.158,0.247,0.091,0.118,0.114,0.11,0.107,0.082,0.509,0.474,0.508,0.633,0.164,0.52,0.08,0.375,0.093,0.02,0.164,0.164,0.624,0.241,3.649,0.767,0.086,0.071,0.455,1.024,2.308,0.69,0.391,0.589,2.23,2.776,32.453,0.082,0.823,0.646,0.448,15.08,9.045,7.799,1.469,0.7,16.916,0.036,0,0,0
20000331,Communication Services,132,-0.017948,0.079815,0,-0.032,0.183,-10.256,2.02%,7.949,7.605,-6.329,-6.348,-6.635,-6.635,5.142,5.415,0.393,0.144,0.015,-0.072,-0.031,0.367,-0.191,-0.101,0.068,-0.068,-0.082,-0.209,0.028,-0.058,-0.065,0.481,0.461,0.481,0.537,0.013,0.369,-0.146,0.08,0.028,0.178,-0.018,0.047,0.133,0.239,0.9,0.633,0.107,0.098,0.611,1.73,1.135,0.632,0.402,0.563,-0.529,-0.69,34.215,0.804,1.796,1.684,0.44,16.772,4.863,6.011,0.958,0.441,1.501,0.094,0,0,0
20000331,Consumer Discretionary,1159,0.040786,0.108129,0,0.208,0.693,9.8,1.72%,6.52,4.842,7.915,7.839,7.993,8.333,0.491,1.357,0.38,0.378,0.077,0.076,0.081,0.311,0.023,0.056,0.089,0.104,0.157,0.037,0.125,0.108,0.082,0.268,0.712,0.269,0.393,0.337,0.287,0.351,0.268,0.112,0.08,0.056,0.141,0.48,0.57,1.443,0.346,0.107,0.087,0.329,2.156,1.089,0.537,0.263,0.449,1.991,2.58,81.701,0.17,1.746,1.017,1.382,4.842,10.519,8.932,2.944,1.981,5.486,0.05,0,0,0
20000331,Consumer Staples,264,0.02683,-0.005646,0.092,0.248,0.61,13.641,2.26%,7.796,6.215,10.376,9.906,10.245,10.487,0.515,1.589,0.376,0.477,0.1,0.093,0.1,0.348,0.022,0.055,0.086,0.117,0.173,0.034,0.137,0.123,0.095,0.385,0.588,0.385,0.509,0.442,0.333,0.386,0.329,0.137,0.045,0.06,0.164,0.562,0.464,1.951,0.557,0.096,0.076,0.415,1.718,1.403,0.605,0.332,0.545,2.257,3.242,61.606,0.109,1.606,0.83,1.442,5.384,10.023,10.97,3.931,2.285,8.644,0.045,0,0,0
20000331,Energy,220,0.173786,0.131719,0,0.1,0.624,12.072,1.87%,8.216,6.069,7.629,7.117,10.071,10.503,2.288,1.973,0.339,0.163,0.024,0.032,0.054,0.389,0.019,0.05,0.229,0.041,0.051,0.026,0.112,0.047,0.035,0.39,0.583,0.394,0.438,0.058,0.535,-0.073,0.543,0.142,0.061,0.169,0.04,0.742,0.296,2.524,0.579,0.09,0.082,0.542,0.778,1.15,0.562,0.326,0.488,1.331,1.126,60.545,0.223,1.304,1.056,0.395,14.168,4.433,5.017,0.856,0.458,5.872,0.082,0,0,0
20000331,Financials,1139,0.018021,0.174611,0.209,0.639,0.761,13.778,3.14%,10.884,-0.372,10.883,10.879,10.527,10.773,1.324,1.176,0.342,0.043,0.113,0.112,0,0.503,0.112,0.256,0.288,0.152,0.318,0.168,0.027,0.1,0.112,0.333,0.661,0.33,0.673,0,0.321,0.896,0.241,-0.003,0.055,0.149,0.426,0.411,0.671,4.503,0.491,0.096,0.074,0.074,54.799,8.777,0.898,0.141,0.897,2.066,2.54,296.02,0.65,1.521,1.436,0.087,11,0.057,0.148,0.976,0.565,4.399,-0.012,0,0,0.171
20000331,Health Care,756,-0.092308,-0.028041,0,-0.01,0.332,-5.304,1.14%,3.605,-2.208,-2.757,-2.76,-2.036,-2.036,3.286,3.865,0.349,0.23,-0.05,-0.054,0,0.331,-0.04,-0.011,0.021,-0.042,-0.041,-0.045,0.012,-0.028,-0.043,0.072,0.877,0.081,0.178,0.075,0.263,0.493,-0.059,-0.036,0.65,0.006,0.259,0.028,0.714,0,0.077,0.116,0.083,0.177,2.41,0.532,0.38,0.122,0.253,0.079,0.155,92.67,1.011,2.738,2.16,0.742,3.848,8.921,5.447,1.209,0.974,2.13,0.049,0.075,0,0
20000331,Industrials,946,0.037367,0.113028,0,0.294,0.689,12.652,2.04%,6.695,5.618,9.423,9.375,9.476,9.739,0.575,1.493,0.377,0.314,0.101,0.1,0.09,0.289,0.03,0.066,0.106,0.112,0.171,0.047,0.133,0.118,0.097,0.269,0.71,0.27,0.391,0.213,0.449,0.401,0.296,0.127,0.07,0.071,0.16,0.505,0.537,1.495,0.353,0.097,0.077,0.328,2.171,1.184,0.547,0.245,0.434,2.724,3.693,82.083,0.156,1.793,1.274,1.182,5.491,10.685,6.12,2.595,1.728,5.366,0.047,0,0,0
20000331,Information Technology,1399,-0.056472,0.011656,0,0.184,0.195,6.687,0.91%,5.959,4.307,-2.819,-3.02,-2.183,-2.316,5.064,5.941,0.35,0.381,-0.023,-0.034,0,0.454,-0.026,-0.016,0.028,-0.021,-0.01,-0.03,0.036,-0.012,0.011,0.009,0.98,0.01,0.043,0.058,0.283,0.574,0.049,0.036,0.998,0.026,0.42,0.116,0.896,0,0.009,0.159,0.091,0.033,3.113,0.413,0.303,0.034,0.141,-1.522,-1.28,81.207,1.299,2.788,2.375,0.913,4.781,6.907,5.003,1.305,1.161,2.067,0.065,0.118,0,0
20000331,Materials,281,0.051103,0.101772,0.17,0.186,0.735,10.877,2.23%,7.16,5.601,9.768,9.554,9.493,9.76,0.531,1.276,0.365,0.231,0.093,0.091,0.084,0.258,0.033,0.077,0.132,0.092,0.125,0.052,0.117,0.101,0.08,0.412,0.567,0.411,0.487,0.388,0.408,0.333,0.343,0.11,0.026,0.084,0.114,0.569,0.339,2.498,0.608,0.091,0.074,0.422,1.491,1.529,0.611,0.328,0.525,2.019,2.711,79.352,0.078,1.74,1.051,0.95,5.308,9.26,6.998,2.571,1.424,6.035,0.046,0,0,0
20000331,Utilities,146,0.050305,0.055073,0.61,1.305,0.904,15.469,5.08%,7.85,6.478,12.731,12.899,12.37,12.395,1.014,1.151,0.355,0.109,0.114,0.112,0.085,0.259,0.077,0.158,0.247,0.092,0.118,0.113,0.111,0.107,0.082,0.51,0.472,0.509,0.632,0.164,0.52,0.078,0.373,0.093,0.02,0.164,0.164,0.643,0.242,3.624,0.773,0.086,0.071,0.458,1.024,2.311,0.695,0.391,0.589,2.24,2.787,32.403,0.082,0.819,0.641,0.446,15.036,8.974,7.82,1.453,0.695,16.094,0.036,0,0,0
20000430,Communication Services,141,-0.212641,-0.097791,0,-0.025,0.175,-8.116,1.92%,7.667,6.467,-3.981,-4.04,-4.197,-4.356,4.78,4.934,0.393,0.143,-0.019,-0.171,-0.035,0.355,-0.233,-0.121,0.057,-0.077,-0.093,-0.235,0.022,-0.064,-0.08,0.481,0.453,0.481,0.552,0.011,0.368,-0.221,0.056,0.021,0.179,-0.031,0.048,0.108,0.241,0.756,0.737,0.11,0.1,0.606,1.748,1.219,0.65,0.406,0.606,-0.588,-0.803,36.117,0.688,1.741,1.595,0.418,16.017,4.754,6.002,0.958,0.425,1.501,0.092,0,0,0
20000430,Consumer Discretionary,1158,-0.066739,-0.048018,0,0.217,0.695,9.508,1.69%,6.457,4.733,7.816,7.771,7.928,8.065,0.474,1.228,0.38,0.378,0.077,0.076,0.081,0.312,0.023,0.056,0.088,0.104,0.157,0.037,0.124,0.108,0.083,0.265,0.712,0.269,0.389,0.338,0.285,0.355,0.275,0.11,0.08,0.056,0.141,0.482,0.578,1.463,0.346,0.107,0.088,0.321,2.155,1.082,0.536,0.261,0.448,1.99,2.557,82.337,0.172,1.754,1.016,1.381,4.853,10.56,8.934,2.925,1.981,5.371,0.052,0,0,0
20000430,Consumer Staples,262,-0.039744,0.023887,0.121,0.291,0.628,13.343,2.23%,7.746,5.796,10.398,10.186,10.776,10.417,0.49,1.541,0.375,0.466,0.103,0.096,0.101,0.348,0.023,0.056,0.086,0.118,0.177,0.034,0.138,0.129,0.096,0.373,0.6,0.375,0.511,0.445,0.333,0.406,0.337,0.133,0.045,0.061,0.164,0.568,0.466,1.932,0.543,0.097,0.077,0.411,1.718,1.353,0.603,0.333,0.543,2.311,3.269,61.816,0.109,1.595,0.83,1.432,5.384,10.023,10.894,3.882,2.261,8.562,0.046,0,0,0
20000430,Energy,220,-0.038556,-0.007433,0,0.109,0.644,11.522,1.88%,8.194,6.012,6.836,6.263,9.041,9.127,2.214,1.87,0.34,0.162,0.024,0.03,0.054,0.389,0.019,0.05,0.229,0.04,0.051,0.026,0.11,0.047,0.035,0.376,0.583,0.388,0.438,0.056,0.535,-0.081,0.541,0.14,0.061,0.166,0.036,0.747,0.298,2.57,0.577,0.09,0.082,0.545,0.777,1.13,0.559,0.326,0.485,1.33,1.156,61.501,0.223,1.311,1.064,0.387,13.951,4.433,5.009,0.841,0.453,6.056,0.081,0,0,0
20000430,Financials,1132,-0.016027,-0.036395,0.213,0.624,0.76,13.63,3.15%,10.834,-0.387,11.015,10.938,10.62,10.842,1.323,1.192,0.342,0.044,0.114,0.113,0,0.505,0.112,0.256,0.289,0.137,0.222,0.169,0.027,0.099,0.113,0.332,0.661,0.33,0.674,0,0.327,0.896,0.236,-0.003,0.055,0.149,0.426,0.412,0.671,4.514,0.489,0.097,0.074,0.074,54.915,8.869,0.899,0.142,0.898,2.063,2.532,279.463,0.661,1.53,1.42,0.087,11.206,0.057,0.148,0.976,0.564,4.485,-0.012,0,0,0.17
20000430,Health Care,759,-0.137404,0.032782,0,-0.008,0.32,-4.182,1.16%,3.247,-1.509,-2.012,-2.034,-1.384,-1.402,3.143,3.5,0.35,0.224,-0.055,-0.07,0,0.33,-0.045,-0.017,0.02,-0.044,-0.042,-0.05,0.008,-0.03,-0.048,0.076,0.876,0.084,0.178,0.073,0.263,0.494,-0.067,-0.045,0.65,0.003,0.258,0.01,0.706,0,0.077,0.116,0.084,0.181,2.407,0.526,0.38,0.122,0.253,-0.017,0.093,92.588,1.023,2.753,2.187,0.742,3.879,8.93,5.436,1.207,0.961,2.043,0.049,0.075,0,0
20000430,Industrials,933,-0.039522,0.013782,0,0.294,0.674,12.456,2.00%,6.706,5.446,9.484,9.365,9.688,9.875,0.555,1.435,0.377,0.313,0.102,0.1,0.091,0.289,0.031,0.067,0.108,0.112,0.172,0.048,0.133,0.118,0.098,0.266,0.712,0.268,0.391,0.215,0.448,0.403,0.298,0.128,0.07,0.072,0.158,0.514,0.533,1.507,0.348,0.097,0.077,0.329,2.143,1.176,0.544,0.247,0.431,2.741,3.664,82.114,0.158,1.797,1.287,1.182,5.479,10.731,6.12,2.593,1.715,5.362,0.047,0,0,0
20000430,Information Technology,1430,-0.235587,-0.127629,0,0.143,0.192,3.612,0.87%,5.705,3.037,-1.954,-1.994,-1.555,-1.649,4.036,4.305,0.35,0.379,-0.02,-0.041,0,0.453,-0.033,-0.019,0.023,-0.029,-0.014,-0.036,0.03,-0.009,0.011,0.01,0.979,0.011,0.045,0.055,0.282,0.578,0.034,0.032,0.975,0.024,0.426,0.082,0.897,0,0.009,0.165,0.091,0.033,3.152,0.41,0.308,0.036,0.144,-1.863,-1.596,80.661,1.266,2.746,2.324,0.906,4.826,6.87,5.002,1.306,1.159,2.067,0.066,0.118,0,0
20000430,Materials,277,-0.034742,-0.039279,0.179,0.197,0.739,10.463,2.32%,7.084,5.746,9.461,9.346,9.384,9.654,0.514,1.261,0.365,0.228,0.091,0.089,0.085,0.253,0.033,0.075,0.132,0.091,0.125,0.052,0.119,0.102,0.079,0.416,0.567,0.413,0.487,0.391,0.408,0.332,0.348,0.11,0.026,0.083,0.114,0.569,0.342,2.477,0.606,0.091,0.074,0.422,1.482,1.527,0.61,0.324,0.524,2.034,2.701,79.352,0.078,1.753,1.051,0.95,5.284,9.27,6.998,2.584,1.425,6.003,0.046,0,0,0
20000430,Utilities,143,0.050772,0.056641,0.61,1.464,0.899,15.635,4.85%,7.826,6.978,13.615,13.716,13.278,13.308,1.075,1.155,0.355,0.109,0.114,0.111,0.085,0.268,0.077,0.159,0.249,0.091,0.117,0.114,0.11,0.107,0.082,0.513,0.471,0.51,0.63,0.164,0.516,0.071,0.375,0.092,0.02,0.168,0.163,0.647,0.242,3.65,0.777,0.086,0.071,0.459,1.019,2.313,0.698,0.393,0.596,2.242,2.776,32.117,0.082,0.821,0.64,0.445,15.08,9.017,7.855,1.434,0.691,18.032,0.036,0,0,0
20000531,Communication Services,141,-0.186501,-0.109923,0.107,-0.01,0.171,-3.445,2.32%,7.776,1.053,-3.184,-3.055,-3.065,-3.172,3.698,3.794,0.394,0.159,-0.029,-0.163,-0.017,0.35,-0.22,-0.099,0.062,-0.087,-0.108,-0.241,0.023,-0.069,-0.181,0.478,0.453,0.485,0.58,0.011,0.325,-0.41,0.006,0.021,0.195,-0.023,0.06,0.148,0.246,0.891,0.784,0.104,0.093,0.606,1.789,1.281,0.638,0.417,0.586,-0.493,-0.825,36.118,0.888,1.824,1.72,0.386,17.928,4.593,5.77,1.087,0.504,1.805,0.077,0,0,0
20000531,Consumer Discretionary,1149,-0.066266,-0.062368,0,0.143,0.706,9.065,1.74%,6.455,4.353,6.837,6.547,6.738,6.964,0.432,1.166,0.38,0.381,0.079,0.076,0.07,0.31,0.024,0.054,0.088,0.1,0.151,0.037,0.121,0.106,0.077,0.269,0.705,0.269,0.385,0.334,0.291,0.335,0.262,0.114,0.08,0.057,0.157,0.482,0.573,1.478,0.35,0.104,0.084,0.339,2.164,1.078,0.535,0.26,0.452,2.004,2.557,79.373,0.183,1.778,1.034,1.352,4.842,10.272,8.619,2.974,1.958,5.45,0.047,0,0,0
20000531,Consumer Staples,261,0.009523,0.090269,0.108,0.241,0.586,13.045,2.06%,7.929,5.416,10.401,10.116,10.313,10.455,0.482,1.549,0.376,0.478,0.101,0.1,0.089,0.339,0.025,0.057,0.09,0.115,0.174,0.037,0.138,0.126,0.099,0.38,0.599,0.375,0.511,0.441,0.332,0.388,0.314,0.135,0.043,0.063,0.166,0.557,0.474,2.033,0.566,0.099,0.076,0.408,1.698,1.356,0.601,0.348,0.534,2.234,2.959,65.381,0.1,1.57,0.824,1.425,5.447,9.715,10.89,3.968,2.211,8.638,0.04,0,0,0
20000531,Energy,218,0.149274,0.108429,0,0.027,0.546,15.326,1.63%,7.75,6.507,6.199,6.596,7.297,7.493,2.395,2.081,0.34,0.187,0.046,0.047,0.059,0.406,0.03,0.076,0.231,0.061,0.072,0.042,0.123,0.066,0.042,0.389,0.574,0.391,0.441,0.05,0.516,-0.043,0.567,0.145,0.056,0.177,0.042,0.803,0.308,2.17,0.59,0.087,0.082,0.554,0.789,1.156,0.555,0.326,0.485,1.685,1.729,41.748,0.238,1.318,1.12,0.44,15.161,5.022,5.56,0.952,0.526,6.603,0.073,0,0,0
20000531,Financials,1133,-0.000991,0.050936,0,0.408,0.85,13.481,3.15%,10.333,1.437,9.508,9.428,9.259,9.465,1.258,1.156,0.342,0.045,0.112,0.112,0,0.5,0.112,0.256,0.287,0.128,0.178,0.167,0.027,0.096,0.11,0.357,0.633,0.359,0.647,0,0.332,0.897,0.303,-0.006,0.053,0.146,0.338,0.459,0.645,4.16,0.554,0.09,0.074,0.083,55.013,8.869,0.899,0.139,0.897,2.048,2.716,273.144,0.613,1.637,1.497,0.087,16.73,0.059,0.147,1.017,0.555,5.188,-0.005,0,0,0.171
20000531,Health Care,767,-0.068268,0.031056,0,-0.007,0.257,-3.017,0.97%,-1.709,-2.004,-2.51,-2.477,-2.166,-2.166,3.006,3.138,0.349,0.206,-0.058,-0.078,0,0.312,-0.053,-0.038,0.004,-0.062,-0.069,-0.056,-0.011,-0.04,-0.086,0.072,0.866,0.076,0.162,0.065,0.251,0.505,-0.111,-0.054,0.79,-0.007,0.263,-0.056,0.703,0,0.078,0.113,0.085,0.193,2.42,0.466,0.343,0.117,0.238,-0.339,-0.385,93.63,1.22,2.929,2.361,0.729,4.172,9.186,5.346,1.175,0.959,2,0.046,0.083,0,0
20000531,Industrials,920,-0.050766,-0.01116,0,0.179,0.684,11.662,2.05%,6.862,5.145,7.919,7.873,8.198,8.369,0.528,1.339,0.378,0.314,0.099,0.096,0.084,0.284,0.03,0.067,0.105,0.113,0.17,0.047,0.132,0.119,0.094,0.269,0.709,0.267,0.386,0.222,0.451,0.393,0.293,0.127,0.07,0.073,0.172,0.506,0.531,1.467,0.352,0.095,0.077,0.34,2.206,1.191,0.548,0.247,0.434,2.726,3.527,80.739,0.163,1.854,1.303,1.175,5.496,10.167,5.992,2.645,1.714,5.45,0.043,0,0,0
20000531,Information Technology,1456,-0.165918,-0.123681,0,0.093,0.185,-1.05,0.97%,5.61,-1.012,-1.833,-2.041,-1.48,-1.509,3.276,3.168,0.349,0.367,-0.019,-0.051,0,0.442,-0.039,-0.036,0.014,-0.047,-0.04,-0.04,0.016,-0.013,-0.021,0.012,0.965,0.013,0.045,0.049,0.269,0.522,-0.01,0.02,1.115,0.022,0.42,0.048,0.883,0,0.011,0.167,0.091,0.042,3.124,0.389,0.287,0.035,0.146,-2.369,-2.144,76.899,1.405,2.988,2.536,0.859,4.968,6.862,5.051,1.264,1.113,1.99,0.053,0.12,0,0
20000531,Materials,278,-0.050428,-0.027345,0.17,0.125,0.793,9.332,2.40%,7.072,5.388,7.119,7.225,8.288,8.374,0.491,1.22,0.365,0.232,0.089,0.089,0.083,0.253,0.033,0.074,0.128,0.095,0.126,0.051,0.121,0.105,0.084,0.41,0.571,0.408,0.496,0.38,0.417,0.343,0.349,0.108,0.032,0.082,0.125,0.58,0.343,2.521,0.614,0.086,0.073,0.431,1.49,1.504,0.61,0.326,0.524,2.09,2.704,78.359,0.093,1.794,1.053,0.947,5.452,9.218,6.739,2.634,1.457,5.982,0.041,0,0,0
20000531,Utilities,141,0.012007,0.037827,0.016,1.016,0.882,15.452,4.88%,7.825,6.475,12.037,11.811,11.993,12.042,1.009,1.129,0.355,0.114,0.115,0.114,0.085,0.261,0.075,0.156,0.244,0.097,0.12,0.114,0.116,0.11,0.085,0.515,0.471,0.512,0.619,0.16,0.45,0.06,0.436,0.092,0.022,0.161,0.168,0.676,0.229,3.5,0.789,0.085,0.07,0.459,1.04,2.274,0.692,0.387,0.591,2.215,2.666,29.4,0.093,0.828,0.646,0.455,16.524,9.619,8.784,1.497,0.707,22.628,0.035,0,0,0
20000630,Communication Services,144,0.191588,0.048708,0.107,-0.02,0.177,-4.55,2.21%,7.219,-0.402,-4.174,-3.713,-3.786,-4.201,4.055,4.169,0.394,0.158,-0.022,-0.163,-0.015,0.348,-0.224,-0.115,0.056,-0.095,-0.132,-0.251,0.02,-0.068,-0.178,0.453,0.45,0.461,0.55,0.011,0.323,-0.35,-0.001,0.02,0.2,-0.025,0.058,0.137,0.248,0.713,0.757,0.105,0.093,0.604,1.788,1.155,0.636,0.402,0.568,-0.55,-0.825,36.228,0.968,1.824,1.745,0.377,17.955,4.527,5.778,1.066,0.499,1.625,0.076,0,0,0
20000630,Consumer Discretionary,1139,0.033564,-0.011489,0,0.111,0.698,8.774,1.79%,6.543,4.226,6.331,6.059,6.34,6.489,0.444,1.171,0.38,0.381,0.084,0.079,0.071,0.309,0.024,0.056,0.088,0.099,0.153,0.037,0.121,0.107,0.08,0.269,0.708,0.269,0.389,0.344,0.292,0.332,0.256,0.113,0.076,0.058,0.172,0.484,0.579,1.487,0.345,0.103,0.083,0.336,2.173,1.081,0.532,0.255,0.454,2.053,2.595,81.633,0.167,1.787,1.019,1.356,4.806,10.047,8.581,3.014,1.958,5.488,0.045,0,0,0
20000630,Consumer Staples,257,0.01147,0.017204,0.115,0.239,0.583,12.731,2.14%,8.024,5.208,10.465,10.155,10.272,10.385,0.479,1.569,0.377,0.486,0.101,0.098,0.092,0.341,0.025,0.058,0.089,0.116,0.172,0.037,0.137,0.129,0.097,0.381,0.599,0.38,0.516,0.441,0.332,0.352,0.312,0.138,0.043,0.062,0.155,0.552,0.464,2.033,0.566,0.098,0.075,0.41,1.698,1.379,0.601,0.348,0.54,2.234,3.017,64.596,0.1,1.565,0.819,1.443,5.447,9.782,10.92,3.988,2.227,8.653,0.039,0,0,0
20000630,Energy,216,0.029699,-0.058091,0,0.021,0.557,14.557,1.68%,7.75,6.396,6.212,6.594,7.083,7.212,2.539,2.103,0.34,0.185,0.048,0.049,0.059,0.409,0.029,0.076,0.262,0.061,0.072,0.038,0.123,0.064,0.046,0.391,0.572,0.391,0.445,0.045,0.515,-0.003,0.574,0.148,0.056,0.19,0.042,0.824,0.304,2.179,0.59,0.087,0.082,0.557,0.799,1.166,0.558,0.326,0.487,1.65,1.724,41.748,0.236,1.318,1.113,0.435,15.161,4.955,5.564,0.949,0.526,6.584,0.074,0,0,0
